roll_angle,jounce,lower_outer_x,lower_outer_y,lower_outer_z,lower_inner1_x,lower_inner1_y,lower_inner1_z,lower_inner2_x,lower_inner2_y,lower_inner2_z,upper_outer_x,upper_outer_y,upper_outer_z,upper_inner1_x,upper_inner1_y,upper_inner1_z,upper_inner2_x,upper_inner2_y,upper_inner2_z,rc_x,rc_y,rc_z,ic_y,ic_z,Steering_trail_x,Scrub_radius_y,kingpin_inclination_deg,camber_angle_deg,Bump_Steer
-0.03261473854736878,0.0,-17.460649451019883,520.5884557748975,137.06393147902324,-180.0,167.42477738938115,81.5785458145695,180.0,172.42211832217623,81.41550103111825,-0.10173450695563122,510.92193655309586,315.40763368274077,-135.0,246.72188262111047,212.0621428751504,180.0,262.8552189036544,246.55439505436235,0.0,0.0,9.937283556408419,-257.54272849823263,14.812093310652315,-25.801637100393798,3.0175441693071434,5.5593182660896385,-3.1024887929075855,26.740940562103006
-0.03349621796756794,0.0,-17.45942542320114,520.6279456721395,137.0653086048432,-180.0,167.48827080427176,81.4309294884794,180.0,172.48546607498255,81.26347971575403,-0.14395301940160454,511.03305758471294,315.41710180224555,-135.0,246.90036381942852,211.84457709850562,180.0,263.0640980406385,246.32259467530497,0.0,0.0,9.925113485332796,-255.71036277521327,14.759312285179675,-25.766555820474863,3.0017223701761395,5.545242305331369,-3.079403616580717,26.74095136258715
-0.034377697387767095,0.0,-17.45819295367505,520.6672409703772,137.0666690149654,-179.99999999999997,167.55164420060285,81.28325707752143,179.99999999999997,172.54868992637904,81.11140244563137,-0.18611310413752086,511.1437158326952,315.4264943248755,-134.99999999999997,247.07866329552078,211.62685390481693,179.99999999999997,263.27278289607966,246.09061008958,0.0,0.0,9.913292427090239,-253.88254702164951,14.707219914252335,-25.73150967633431,2.98591750324681,5.531184673067062,-3.0564064469882153,26.740965600341394
-0.03525917680796625,0.0,-17.456952024792603,520.7063405704121,137.06801283788243,-180.0,167.61489654761397,81.13552870034957,180.0,172.61178884572143,80.95926934282691,-0.22821462261674572,511.2539095725325,315.43581169610127,-135.0,247.25677992932862,211.40897346716827,180.0,263.48127232630964,245.85844148135254,0.0,0.0,9.90182219654315,-252.05926272077554,14.655814582167679,-25.696498706080426,2.970128886802172,5.517145385895845,-3.0334974630843003,26.74090870236941
-0.03614065622816541,0.0,-17.45570265082749,520.7452433794211,137.06934021181655,-180.0,167.67802680755884,80.98774447751967,180.0,172.6747617953827,80.80708053131896,-0.27025737377583037,511.3636370783211,315.44505438482474,-135.0,247.43471259385552,211.19093596062405,180.0,263.689565180732,245.626089036789,0.0,0.0,9.890704624070555,-250.240491409709,14.6050946917195,-25.661523052404327,2.9543558518262216,5.503124490173447,-3.0106768462056386,26.740908580678916
-0.03702213564836456,0.0,-17.454444820263433,520.7839482879713,137.0706512884512,-180.0,167.74103393584886,80.83990453150254,180.0,172.73760773089646,80.65483613700076,-0.31224122349572936,511.47289665200844,315.45422283977354,-135.0,247.61246015531069,210.97274156224228,180.0,263.8976603019661,245.3935529440702,0.0,0.0,9.879941492291913,-248.4262151557414,14.555058579701907,-25.626582764884382,2.938597680976727,5.489122003896391,-2.987944764140733,26.74090843131329
-0.03790361506856372,0.0,-17.453178552597755,520.8224541695859,137.07194618472144,-180.0,167.80391688338534,80.69200898665491,180.0,172.80032560328928,80.50253628765125,-0.35416600118370223,511.5816865378135,315.4633174973479,-135.0,247.79002147544148,210.75439045104548,180.0,264.10555652817885,245.16083339336225,0.0,0.0,9.869534644027011,-246.61641597009378,14.505704665365329,-25.591677971114258,2.9228536687749056,5.475137965969649,-2.9653013974523725,26.740908253642708
-0.038785094488762877,0.0,-17.451903817928663,520.8607599154044,137.0732250601696,-180.00000000000003,167.8666745925869,80.54405796930673,180.00000000000003,172.86291435510805,80.35018111302264,-0.39603151037608625,511.6900049968687,315.47233884167525,-135.00000000000003,247.9673954075608,210.53588280810808,180.00000000000003,264.3132526891128,244.92793057690392,0.0,0.0,9.859485910261983,-244.81107593942957,14.457031346263662,-25.556808735079855,2.907123130300647,5.461172407775577,-2.942746926969239,26.740908037078217
-0.039666573908962034,0.0,-17.45062066530468,520.8988643791963,137.07448804252041,-180.00000000000003,167.92930599998346,80.39605160772838,180.00000000000003,172.92537292301395,80.19777074480733,-0.43783761659524384,511.79785027909963,315.481287299375,-135.00000000000003,248.14458079914095,210.31721881652334,180.00000000000003,264.52074760867987,244.69484468897352,0.0,0.0,9.849797112259552,-243.01017763241936,14.409037009199523,-25.52197521173583,2.891405322899004,5.4472253669976665,-2.9202815256866783,26.740907783490993
-0.04054805332916119,0.0,-17.449329026674672,520.9367664532396,137.07573528206228,-180.0,167.9918100361864,80.24799003214474,180.0,172.98770023775265,80.0453053166521,-0.4795842003156024,511.90522061116604,315.490163360589,-135.0,248.32157649178427,210.0983986614175,180.0,264.7280401049315,244.46157592590333,0.0,0.0,9.840470123153816,-241.21370331713553,14.36172010560631,-25.487177336780636,2.8756995898073683,5.433296838167057,-2.897905385837629,26.740907488104128
-0.04142953274936034,0.0,-17.448028947957397,520.974464977942,137.076966913836,-180.0,168.05418562338298,80.09987337480023,180.0,173.04989522164874,79.89278496422324,-0.5212710058758104,512.0121142455353,315.49896743661384,-135.0,248.4983813187173,209.8794225300148,180.0,264.9351289875535,244.22812448614422,0.0,0.0,9.831506744952023,-239.42163612032428,14.315078993341388,-25.45241535538935,2.8600051647839564,5.4193868974600266,-2.8756186759312317,26.740907145345727
-0.0423110121695595,0.0,-17.446720420769548,521.0119588075422,137.07818307342023,-180.00000000000003,168.1164316803136,79.95170176987219,180.00000000000003,173.11195679358298,79.74020982511978,-0.5628979795940049,512.1185293734162,315.5077000003411,-135.00000000000003,248.67499410976825,209.66029061155092,180.00000000000003,265.14201306284326,243.99449057017915,0.0,0.0,9.82290886982852,-237.63395866800863,14.269112146728418,-25.4176892572681,2.8443213511284284,5.4054955377566705,-2.8534215876566416,26.740906753535313
